"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202205","공항철도 1호선","서울역","208","0","2805","944","2710","11079","11291","17778","13526","25430","10311","20831","10901","17445","13325","15259","16274","16758","17124","15231","13341","13317","20888","14477","21741","14632","25752","17570","30497","21351","22200","17994","16683","12191","19393","10808","14618","6937","7293","3324","17","1886","0","0","0","0","0","0","20220926"
"202205","공항철도 1호선","영종","11","1","2498","211","8154","2202","12645","3302","10429","4658","7893","3328","6798","3341","6451","4051","6240","4132","5291","4058","5325","5452","5753","5531","6643","6078","6865","9852","5221","9712","3103","11857","2505","7321","2280","7361","1391","6571","598","5358","117","2267","0","0","0","0","0","0","20220926"
"202205","공항철도 1호선","운서","33","1","7319","452","14959","6336","25284","10303","25144","13858","12083","10101","11884","6132","11919","6690","12657","6668","10536","8104","10110","8550","10844","10687","13819","13272","16576","15712","13329","29194","7206","20882","7282","15850","6686","14661","5342","14756","2155","10826","231","4607","0","0","0","0","0","0","20220926"
"202205","공항철도 1호선","인천공항1터미널","0","0","2850","2893","4042","9454","9051","20126","11596","24883","11627","8958","7925","8967","7924","9998","8000","12190","7505","10105","8997","11271","12339","10208","12788","9204","17560","11734","26188","6746","13087","4449","9583","4953","7500","3825","4167","2672","879","1658","10","902","0","0","0","0","0","0","20220926"
"202205","공항철도 1호선","인천공항2터미널","0","0","1792","1771","2391","6481","3418","12053","6799","12081","6400","4582","3029","3200","2448","5418","1990","6509","2656","4127","3818","4006","7373","4454","7121","5524","12189","7240","15420","2969","7882","1467","5898","1124","3668","1309","1485","653","323","539","0","561","0","0","0","0","0","0","20220926"
"202205","공항철도 1호선","청라국제도시","57","1","4463","220","19001","5199","34893","8648","21957","18047","12230","6384","9718","3824","10007","3845","8997","4946","7896","5731","7560","5982","7798","7162","10688","9966","15311","12654","21435","25318","6264","25446","4523","14371","3418","13319","2917","14290","909","9473","120","3887","0","0","0","0","0","0","20220926"
"202205","공항철도 1호선","홍대입구","157","9","4038","362","5032","3131","10091","8360","13014","23800","9015","24219","7647","19340","9258","23052","11766","25603","14350","26617","17112","22913","20412","22654","25150","24542","32326","27938","37816","37359","29585","24479","28260","11780","31891","9903","31648","8853","13946","6551","989","1869","0","0","0","0","0","0","20220926"
"202204","1호선","동대문","812","15","11003","1903","8733","6709","14349","11903","18644","22388","16383","21407","15308","21119","17010","22907","20329","22415","22365","21415","24169","20904","24225","19671","24739","18248","24836","18072","23501","18617","16703","18341","13628","12679","12565","10202","10798","8940","4384","8253","24","1688","0","0","0","0","0","0","20220503"
"202204","1호선","동묘앞","149","3","2621","836","3154","4384","5793","9172","9665","21300","7790","17137","9003","20342","13986","27882","20444","29783","26896","32676","30635","30347","33422","25596","35394","18779","30553","13884","22976","10276","10289","6781","5506","4546","4515","4438","3501","4960","1360","3651","12","2351","0","0","0","0","0","0","20220503"
"202204","1호선","서울역","614","13","8437","5992","11117","39884","36446","89690","59887","183383","45821","119576","45901","63394","55062","54227","60991","58207","65051","59174","54049","54036","73137","58357","83978","60497","125815","71787","177631","78619","88591","51420","62407","34412","66272","30243","44170","22270","16553","13335","99","1246","1","0","0","0","0","0","20220503"
"202204","1호선","시청","113","2","1846","4740","2977","19406","6416","60192","8087","172361","8195","75383","9789","33183","14433","32023","16714","28830","21194","29097","27426","25541","37179","21053","44697","17806","74859","18281","138249","18578","48858","8548","39892","5209","38465","4714","24871","3427","7878","2667","48","313","1","2","1","0","0","0","20220503"
"202204","1호선","신설동","296","16","8113","2455","8037","10747","17594","23623","25283","58536","17379","31263","15577","21022","17250","17684","18891","18317","21218","18077","21231","17246","23153","17576","29911","18667","37774","21136","53177","25530","20237","18282","13506","12058","12173","11251","9011","10137","3287","8533","70","1588","0","1","0","0","0","0","20220503"
"202204","1호선","제기동","290","1","4747","1975","8202","7578","21074","18199","29902","38950","21726","32584","24726","37191","32960","43833","38852","45227","40090","47391","43148","44705","46672","37513","44959","30786","41985","26177","38655","25529","17926","17153","11251","10933","7833","10098","5323","9410","1842","6390","28","845","0","0","0","0","0","0","20220503"
"202204","1호선","종각","51","2","2642","4002","3184","22588","5394","90856","9040","210745","10396","114980","14536","49465","22134","45520","26580","40657","33541","40717","41021","34641","52872","30066","61500","30414","114638","36029","175221","42101","73992","22614","66377","10077","75103","6599","59817","4538","26324","3119","217","333","0","0","0","0","0","0","20220503"
"202204","1호선","종로3가","129","16","3041","2913","3011","12611","4539","24627","7750","66275","12153","64464","18122","54827","30100","57305","36930","56761","44093","56580","51593","50829","60054","41975","65741","36800","75498","34808","92231","36294","55480","19303","44652","8980","46546","6441","37922","4739","16865","4051","195","948","1","1","0","0","0","0","20220503"
"202204","1호선","종로5가","21","1","1648","3748","2470","15427","4955","40016","8050","93914","11049","58330","18312","50471","26867","51360","35050","49999","41857","47337","50112","44238","54731","38002","58670","32601","74921","29481","91669","27809","47879","15268","33127","6475","30845","5166","19357","3504","6088","2286","73","684","0","0","0","0","0","0","20220503"
"202204","1호선","청량리(서울시립대입구)","942","21","10178","4619","14457","23104","33832","16671","44349","33672","28721","31484","28055","35143","34294","39402","39284","37611","39172","43070","40414","42917","44402","41587","53989","38298","49292","38538","40882","44690","22915","28791","16699","17636","12219","16500","8062","14186","2778","9417","56","1504","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","검암","339","13","6110","386","13129","2110","33568","7378","24499","14080","12602","4812","8911","3770","8843","4065","8405","4720","7342","5792","6606","5773","6266","6823","8108","8801","8859","13394","12222","24449","4241","24151","3387","12904","2814","12155","2236","11392","924","8353","146","4843","30","26","0","4","0","0","20220503"
"202204","공항철도 1호선","계양","7","0","8193","717","22160","3359","57813","3964","48768","6050","25799","5373","16669","4215","14788","4718","13987","6020","12111","7683","9848","8895","9240","11529","11473","15809","11795","23659","8930","42910","5147","40622","3550","22777","2993","21523","2097","20090","797","14210","133","4787","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","공덕","66","0","1150","112","1950","1368","5685","3499","5215","9686","2887","4538","2125","3411","2391","3068","2565","3429","2550","3294","2373","3065","2522","3548","3181","4441","4942","6614","8329","10831","3556","6978","2821","3879","2837","3298","2287","3490","1298","2403","71","1387","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","공항화물청사","7","0","357","611","1183","6994","1680","14281","2437","19181","1685","3563","788","1885","738","2955","1080","2815","1359","1528","1920","989","2814","718","5036","1282","9633","1641","16578","1028","4023","1013","2580","1493","2343","1051","2365","311","607","214","9","58","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","김포공항","13","0","1929","1725","3098","10549","6717","21776","13402","22607","15369","11766","18277","10014","21795","12781","26206","12495","21884","12822","21594","11938","26133","11028","21993","11812","26615","12752","35537","13565","24072","7997","23431","3624","26064","1768","19531","1432","3038","1007","76","739","0","1","0","0","0","0","20220503"
"202204","공항철도 1호선","디지털미디어시티","89","3","2689","705","6407","5271","17638","25658","18826","89246","10502","38026","7469","13026","8239","9890","9227","10993","10274","11309","10366","9014","12578","9560","16097","10353","39115","14704","84420","23328","31977","15333","18255","8819","15983","7791","12747","7187","5308","4684","430","1646","0","1","0","0","0","0","20220503"
"202204","공항철도 1호선","마곡나루(서울식물원)","8","1","2106","664","3912","7324","13113","22694","13864","59023","7641","22594","4921","7848","5503","5995","6438","5726","6592","6375","6526","6241","8528","5959","14824","6615","39975","9704","44696","15423","15737","10384","9794","6388","7562","5836","5098","5678","1850","3850","424","3385","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","서울역","162","0","2261","620","2212","9333","9800","15244","11073","22747","8071","17500","8763","14138","10555","12530","12989","13416","13753","12194","10753","10705","16902","12336","18036","12610","21708","14203","26825","18105","18814","14599","13322","9397","15893","8263","11742","5489","5458","2941","5","1776","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","영종","10","1","2270","126","7090","1873","11726","2593","8984","4132","7014","3017","5708","3060","5431","3489","5418","3749","4599","3612","4462","4911","5027","4845","5893","5379","6061","8634","4734","8398","2685","10891","2055","6500","1845","6173","1262","5422","569","4545","111","1926","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","운서","23","0","6165","365","12975","5410","23157","9568","22651","13467","10579","9367","10318","5545","10514","5955","11367","6132","9225","7530","9045","7545","9597","9563","12982","11409","15387","14109","12217","26270","6494","19144","6265","14210","5618","12153","4525","12426","1863","8899","221","3713","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","인천공항1터미널","0","0","2141","2393","2971","7456","6565","14703","8961","20716","8205","6103","4647","6599","5019","7544","5852","9703","5968","7737","7092","8241","9758","7751","10334","6510","13861","9218","21236","4718","9835","3023","6770","3941","5719","2942","3046","1778","711","1080","3","599","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","인천공항2터미널","0","0","1320","1579","2227","5438","3438","9836","5347","10035","4494","3689","1826","2636","1436","3977","1320","5629","2318","3450","3484","3096","6070","3500","5819","4261","10028","4865","12385","1828","6538","926","4295","917","2695","1111","1257","435","228","450","0","502","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","청라국제도시","30","2","3533","193","16520","4361","30618","8138","19779","17587","10596","6002","7924","3292","8341","3456","8064","4400","6882","5258","6520","5178","6848","6343","9727","8722","13736","11129","20635","22438","5536","22830","3893","12717","2879","11178","2481","11786","737","7509","113","3123","0","0","0","0","0","0","20220503"
"202204","공항철도 1호선","홍대입구","80","2","2432","289","3818","2482","8755","6844","12133","21350","7601","20487","6422","15840","7468","17678","9784","20935","11977","21908","13740","19205","16721","19037","20295","21737","26725","24404","31994","32798","25636","20901","23256","9632","26839","8157","25703","6814","12470","5373","1143","1533","2","1","0","0","0","0","20220503"
